Employee_ID,Name,Age,Gender,Department,Education_Level,Join_Date,Training_Program,Training_Date,Training_Attended,Pre_Training_Score,Post_Training_Score,Manager_Feedback_Score,Peer_Feedback_Score
e1236175-3e22-4676-854d-35aa28998ac0,Mitchell Richardson,28.0,Female,Engineering,Bachelors,2022-10-18,Project Management,01/03/2024,Absent,96.0,0.0,5.0,5.0
4f40f6ed-1aa5-44e2-b6c0-77aa6e4ebe99,Darlene Murray,,M,Finance,None,2024-10-04,Leadership,2027-04-26,Absent,0.0,87.0,,
f209329d-4aa7-44e2-a3e3-1ac9d27102f1,Mrs. Heather Christensen,38.0,MALE,Sales,PhD,2020-08-11,Leadership,2021-01-10,Yes,,40.0,1.0,1.0
2fc44d65-0ad5-4e56-9f9b-87b0ddc418d2,Daryl Lowe,34.0,F,Finance,Bachelors,2022-09-26,Cloud Computing,29/05/2024,Present,,,0.0,0.0
4b38a57b-2fdc-4da3-aee5-1b7a8b20cc44,Sean Daniel,51.0,F,Marketing,Diploma,2023-02-27,Communication,06/08/2025,Present,0.0,,4.0,4.0
6943dab7-4ec7-4bdc-a094-d74c7846e9c5,Sharon Palmer,,M,Support,Bachelors,2020-12-25,Excel,29/01/2022,A,70.0,0.0,5.0,5.0
05c208e0-eb05-4b48-aa90-f6488155db84,Monica Richardson,,M,Engineering,PhD,2024-10-10,Project Management,06/01/2027,Yes,68.0,78.0,2.0,2.0
2daf33de-84cc-48eb-803f-8f00b28935e7,Desiree Swanson,,Male,Engineering,PhD,2024-12-29,Communication,2025-06-09,P,,0.0,4.0,4.0
b27b14fd-d4ed-49d8-9c2f-33817736fb28,Michael Johnson,,MALE,Marketing,Bachelors,2021-05-29,Project Management,2022-06-14,Yes,0.0,0.0,5.0,5.0
3d231e3b-4a97-4245-9a5b-f081fe3d81d8,Daniel Booker,,Female,Support,Masters,2020-10-02,Project Management,23/11/2022,P,0.0,0.0,5.0,5.0
41f9bf45-86b5-4d45-941a-409331bf8a3c,Sophia Martinez,,Female,Marketing,PhD,2023-04-15,Excel,13/04/2025,Absent,0.0,,2.0,2.0
1a282f20-ce52-4b86-a433-d80dce8437fc,Michael Gibson,38.0,Male,Support,Masters,2022-02-25,Leadership,22/09/2023,Present,0.0,,2.0,2.0
1faff7a0-c991-484d-a0eb-b3c7b8a3f3fa,Lisa Gonzalez,,F,Support,Diploma,2024-03-26,Project Management,14/06/2025,Yes,,,,
7e19cad7-32af-4b95-adc4-b86da180ee9b,Jared Morris,,Female,HR,Masters,2021-01-16,Excel,2022-04-02,P,,,,
dad50f42-681a-435f-a1e3-d66c0a09bdc1,Billy Miller,,Male,Finance,Masters,2022-03-09,Python,2023-05-08,Absent,30.0,,5.0,5.0
53d32d79-f632-490a-8226-64f47f258778,Anna Yu DVM,,FEMALE,HR,None,2024-07-23,Leadership,04/09/2025,P,,96.0,,
e44e923a-8643-4ed7-9d30-24fcb864aaf7,Thomas Clark,,F,HR,Diploma,2024-12-18,Communication,2025-12-13,Present,50.0,,3.0,3.0
960a035c-0786-4459-8f89-321cff4ca29e,Richard Rodriguez,59.0,M,Marketing,Diploma,2020-06-28,Leadership,14/12/2020,P,0.0,0.0,0.0,0.0
eca0a912-861c-43de-98e1-e160d66cbda1,Michael Cook,,Male,HR,PhD,2021-05-09,Python,2022-12-17,Absent,,,2.0,2.0
d2b2cf4b-489d-4b8a-bab0-dbe0438e1bb9,Barbara Hardy,36.0,MALE,Engineering,Bachelors,2024-06-30,Cloud Computing,2025-03-12,No,,,4.0,4.0
9efda9e9-e1dd-4f7f-80c9-76e5eaab0629,Jenna Lynch,,MALE,Sales,Diploma,2023-10-19,Leadership,16/06/2026,Yes,,40.0,1.0,1.0
13853f45-0ed5-4c8c-a2c9-4a442248fe75,Benjamin Martinez,39.0,F,Sales,Diploma,2023-03-17,Python,2024-04-21,P,83.0,,,
496e186a-9335-4c77-8599-1a45a3a868d7,Eduardo Hall,,M,Support,Masters,2024-09-27,Communication,2025-05-13,A,,0.0,2.0,2.0
06c0965d-d68b-417e-97cb-97197a3367d0,Nicole Russell,48.0,Female,Finance,Bachelors,2024-10-09,Leadership,22/01/2026,P,0.0,0.0,3.0,3.0
f10cb4f0-285d-4795-b913-8441d0a05417,Lance Hernandez,50.0,Male,HR,PhD,2021-09-19,Project Management,06/10/2023,Yes,25.0,23.0,2.0,2.0
567328bc-55cf-485a-8667-b0577387de41,Brandon Peck,30.0,M,Marketing,PhD,2022-04-23,Excel,2023-09-30,No,44.0,74.0,2.0,2.0
6841667c-893e-4de8-8509-c3a2214b1e1c,Amanda Richardson,29.0,F,Sales,Bachelors,2022-10-07,Excel,16/07/2024,Absent,24.0,35.0,5.0,5.0
3cd68ac3-5665-4d0b-8ac2-9f1dc72c3764,James Graham DDS,,Female,Support,Bachelors,2020-06-12,Cloud Computing,2021-08-03,No,0.0,,3.0,3.0
1dd3c5d2-1892-4ebd-b195-6d6084f36ac6,Jessica Bradford,,MALE,Support,Masters,2020-08-29,Communication,09/12/2022,Absent,41.0,76.0,2.0,2.0
fd8190c8-dff4-4c91-b164-6c14f1a0051f,Stephen Ward,60.0,Male,HR,PhD,2020-08-15,Excel,2022-08-31,No,,48.0,5.0,5.0
d173bd6d-16a0-4e13-9b80-5cc7e2712ff8,Alyssa Moore,,Male,Finance,Diploma,2023-08-26,Leadership,14/05/2024,Present,,0.0,1.0,1.0
bec2e40d-f0b8-4b29-9204-4e75129b1e2d,Troy Saunders,29.0,Female,Finance,Bachelors,2024-02-21,Leadership,29/09/2024,Present,82.0,,4.0,4.0
0d5348d1-5b15-474d-972d-3274e5c22467,Katrina White,57.0,FEMALE,Support,None,2022-06-05,Project Management,15/10/2022,Absent,,,0.0,0.0
d8f148fb-a05a-43c4-bc42-43c71bd8978e,Dr. Mathew Thomas,,F,Finance,Masters,2025-02-17,Python,2027-10-20,A,53.0,38.0,3.0,3.0
43874957-d4d6-4370-8645-1ddafbe22c49,Victor Wilson,31.0,MALE,Sales,Bachelors,2022-01-22,Project Management,2022-09-30,Present,,52.0,2.0,2.0
cb3738c2-0144-4e67-8df5-b9a0e577e1b6,Jillian Lee,58.0,MALE,Support,Masters,2022-11-07,Communication,2023-11-26,No,,,,
aac782ac-dce2-4b06-ba15-422e3cc7edc8,Nancy Rice,43.0,M,Support,Bachelors,2022-10-21,Excel,2023-05-26,Absent,81.0,0.0,5.0,5.0
a5279af5-3bd6-4f9b-b643-0f4d0bce8eeb,Nathaniel Brown,,M,Engineering,Masters,2023-09-24,Leadership,2024-02-18,A,60.0,,3.0,3.0
049f32c7-b1a7-4537-b0ec-70747397b987,Amber Richardson,42.0,Male,Support,Bachelors,2023-06-02,Communication,30/08/2025,A,,0.0,5.0,5.0
cda42f85-1099-4969-b521-d09594b22af0,Kenneth Donovan,,MALE,HR,Diploma,2025-01-24,Leadership,07/05/2027,P,,,4.0,4.0
ceacd779-9538-4035-8157-abecfdecc58d,Peter Mccarthy,33.0,M,Engineering,Diploma,2024-02-13,Project Management,03/02/2025,P,29.0,0.0,1.0,1.0
ceddadec-929d-478e-9fde-2d5fc441c3db,Richard Phillips,23.0,FEMALE,Support,Diploma,2023-11-05,Cloud Computing,19/11/2024,Absent,,0.0,3.0,3.0
99adf607-c26e-4dbd-9acb-0045a449aefa,Megan Juarez,,Male,Marketing,Bachelors,2024-12-19,Python,10/06/2026,Absent,75.0,21.0,2.0,2.0
4ba9008d-85af-4680-a39f-6cc716f39bed,Richard Riley,28.0,MALE,Support,Bachelors,2024-02-23,Communication,2025-12-21,P,29.0,93.0,4.0,4.0
90ba1d38-5492-412f-a59d-537f3f8a16b8,Alex Mason,,FEMALE,Sales,Diploma,2025-02-07,Excel,2027-04-17,Present,0.0,80.0,5.0,5.0
f99003d8-cad4-43f4-9e68-9a6c91c98ab6,Tiffany Zamora,52.0,Male,Sales,Masters,2022-11-24,Communication,09/03/2023,A,0.0,,4.0,4.0
ce9ca015-c7c4-4854-96d4-eb062f592f3e,Elizabeth Thomas,,MALE,Sales,Diploma,2021-03-09,Python,2022-03-21,Absent,0.0,0.0,5.0,5.0
f5ebb7f9-8f52-4f8a-905c-be00677a72f6,Jennifer Lyons,60.0,MALE,Finance,PhD,2023-12-03,Python,11/12/2025,Absent,0.0,0.0,1.0,1.0
a3e6bbfd-65e2-4bba-a7ae-222079150e99,Phillip Compton,31.0,Female,Engineering,None,2025-01-04,Leadership,11/01/2026,P,,,1.0,1.0
bfd096b4-2c85-4b3f-b126-36bba455ea22,Justin Vang,,F,Engineering,Bachelors,2020-07-10,Leadership,2021-05-14,Absent,0.0,,5.0,5.0
53663145-386b-45fc-9b52-ba4d851e4fe8,Lindsey Cox,,F,HR,None,2022-03-16,Excel,22/02/2023,Yes,,,,
23763f57-852c-42ce-b337-7b9ee60587ef,Kristina Smith,49.0,M,HR,Bachelors,2022-05-04,Leadership,15/09/2024,A,,0.0,3.0,3.0
583d2337-e5b2-4a6d-80c9-578ed3f8b32d,Stacy Wilson,,M,Sales,Diploma,2022-09-08,Cloud Computing,21/05/2023,Absent,,30.0,1.0,1.0
9c296b78-90f6-4dce-b1f4-e511e6f9c201,Allen Ballard,44.0,FEMALE,Support,Diploma,2021-06-23,Communication,2024-01-12,P,46.0,0.0,,
5bd537b1-c35a-4de3-972b-cd8d67fec003,Bridget Guerrero,,Male,Marketing,None,2021-07-08,Communication,2022-11-27,A,0.0,,2.0,2.0
92aa71d5-61e7-4ff5-8cf5-0927c89a10a3,Jason Jones,,FEMALE,Sales,None,2021-01-22,Cloud Computing,24/12/2021,P,,,1.0,1.0
cf09b990-7b5f-4427-8fd1-bc4e03d2a7ca,Michael Jennings,,M,HR,Masters,2022-02-09,Python,2023-05-08,No,52.0,0.0,2.0,2.0
874c146c-cea6-4978-b0b6-9f93c438c125,George Bradshaw,59.0,FEMALE,Marketing,PhD,2021-07-03,Python,04/12/2021,Yes,,0.0,5.0,5.0
c6f7cc83-3129-47af-97e3-05d5407e8506,Joshua Allen,38.0,FEMALE,Support,None,2021-04-15,Communication,03/11/2023,Absent,48.0,,4.0,4.0
a0443dc9-459b-456f-824f-df53d98a1a6f,Sarah Wall,52.0,FEMALE,Support,None,2022-11-28,Project Management,23/05/2024,Yes,,32.0,5.0,5.0
00401b20-3946-4d23-8098-e2b47a798ed4,Samuel Hamilton,,Female,Engineering,Masters,2021-08-30,Leadership,09/03/2022,A,,,1.0,1.0
1006e0eb-63a8-4422-a29e-ae63e8475ebd,Mrs. Veronica Hughes MD,,MALE,Support,Diploma,2023-08-03,Python,2026-03-10,P,0.0,36.0,3.0,3.0
9ca4d06c-d076-4dad-b17e-43a4ab16b1fd,Wayne Dickerson,,FEMALE,Finance,PhD,2020-12-15,Excel,21/02/2021,Present,0.0,98.0,1.0,1.0
871eb65c-600c-4bc0-90f3-f41ff2020876,Matthew Miller,,Male,Marketing,Bachelors,2020-09-02,Communication,05/05/2022,No,,,1.0,1.0
0de825b2-5246-4c34-bcdb-e579db9b318b,Raymond Roy,,FEMALE,HR,Diploma,2020-11-20,Leadership,2022-06-14,Yes,75.0,0.0,4.0,4.0
f30d6ea3-951c-4200-9f30-f2f53226786f,Jason Thomas,,Female,HR,PhD,2024-09-14,Excel,2025-05-25,A,48.0,29.0,3.0,3.0
4526aeed-47a0-4cda-a333-639f387364c1,Jon Ramos,25.0,M,Marketing,Masters,2023-05-26,Excel,2026-02-05,Absent,37.0,51.0,3.0,3.0
b6dd5f35-0ee5-43e3-a98d-4c4564076750,Stacey Barber,,Female,Support,Bachelors,2022-08-29,Leadership,11/08/2023,P,0.0,0.0,2.0,2.0
231f1676-98a7-477b-a149-90edabe07080,Justin Davis,47.0,Male,Sales,PhD,2023-10-07,Project Management,21/06/2025,No,0.0,,,
79613250-d375-4185-a019-89d1b998d301,Tammy Hendrix,31.0,MALE,Support,Diploma,2024-06-13,Excel,2026-08-23,P,,53.0,1.0,1.0
11196b23-9a0f-4242-aeb7-591fb30408fa,Deborah Sanders,42.0,Female,Marketing,None,2025-01-27,Python,05/04/2025,Present,40.0,0.0,0.0,0.0
113145d2-4346-4ce5-8895-d134acb4b5c3,Christina Chavez,43.0,F,HR,Masters,2024-09-20,Communication,13/06/2027,Absent,0.0,0.0,4.0,4.0
ee6f5a9c-f446-4236-a1f6-6088efef1246,Miguel Jackson,23.0,M,Finance,None,2021-01-09,Leadership,01/05/2023,Absent,46.0,49.0,2.0,2.0
1bd4a24e-66bc-4735-b605-070bea732391,Timothy Marshall,,Male,Support,Bachelors,2023-03-14,Project Management,23/11/2023,A,,,4.0,4.0
e85af565-e62c-44bb-bf01-1f14d97bd00e,Brian Morrison,,M,Marketing,Bachelors,2022-01-03,Communication,27/06/2024,P,67.0,27.0,0.0,0.0
c016215d-3807-4f3a-9cd4-aa85613c826a,Roger Petty,,F,Marketing,Masters,2020-04-08,Leadership,2022-12-28,Absent,0.0,36.0,2.0,2.0
8bce0c24-7ee9-48ac-b7bd-00de21e219ce,Haley Martinez,26.0,Male,Finance,Masters,2022-12-20,Communication,2023-05-29,No,,,4.0,4.0
aaf9ee3e-e432-437d-9307-afb6728ea994,Elizabeth Watkins,,MALE,Sales,Diploma,2022-02-14,Project Management,14/05/2022,Present,0.0,,,
0c3badd8-52b1-4d01-942c-aa0cdd53abe1,James Dixon,60.0,M,Engineering,Diploma,2021-09-13,Python,04/02/2024,No,89.0,,1.0,1.0
feb3a855-48e6-4273-8680-13786e607c2f,Jesse Fleming,,FEMALE,Engineering,Masters,2021-01-25,Communication,2021-07-31,P,96.0,0.0,4.0,4.0
1bb868d5-88c0-43d7-b86c-014f65fae4a1,Susan Figueroa,,MALE,HR,None,2021-02-16,Project Management,04/03/2022,No,38.0,82.0,0.0,0.0
ea489dae-2b99-4902-836d-943faad29f81,Adrian Martin,26.0,Male,Marketing,Bachelors,2024-07-07,Leadership,10/05/2026,Present,0.0,0.0,5.0,5.0
d2152070-e4ee-41bc-bdd7-e170e0d0807c,Samantha Garcia,,MALE,Sales,Bachelors,2021-01-18,Project Management,31/03/2021,Present,78.0,,3.0,3.0
f942fcb2-ee3a-4a8b-84f9-00cb42d757a8,Kenneth Peterson,36.0,M,Engineering,None,2021-11-28,Cloud Computing,08/12/2023,Yes,0.0,65.0,,
9b43324c-afd0-4396-bb31-caebc8ce14bb,Peter Delacruz,,Male,Marketing,Masters,2024-06-11,Communication,15/03/2026,A,0.0,52.0,0.0,0.0
3e372c8d-8a13-4d8d-9292-4079dfee84b1,Sarah Thompson,32.0,M,HR,Masters,2022-03-27,Communication,2022-12-07,Present,68.0,0.0,2.0,2.0
3a99bbcb-56a6-4db5-8776-d49a688e8d5d,Joanna Rodgers,,Female,Marketing,Bachelors,2022-12-22,Project Management,2023-12-15,Yes,45.0,,3.0,3.0
8b6acc43-96af-4fcb-b3eb-f780c91d95c7,Jessica Becker,,FEMALE,Sales,Diploma,2024-06-16,Cloud Computing,21/05/2025,Yes,,,0.0,0.0
0fa38669-b33a-42a9-ba73-42fc741d6857,Todd Young,,FEMALE,Support,Diploma,2021-04-11,Cloud Computing,29/08/2022,No,64.0,,2.0,2.0
2583eb38-cebf-4ea4-87a6-998284add36e,Alexis Duran,,FEMALE,Support,Masters,2023-09-17,Excel,2024-04-28,A,46.0,0.0,4.0,4.0
a8ae5c67-1598-403e-a4c4-e6ca8a661d77,Catherine Soto,,F,Finance,PhD,2023-06-19,Communication,07/06/2024,Absent,0.0,39.0,3.0,3.0
fdfd984e-1610-4d90-a8c2-7491ac83995b,Shane Diaz,44.0,Female,Sales,Masters,2023-01-20,Leadership,22/04/2024,No,0.0,40.0,4.0,4.0
efe3155d-7281-4822-bd26-ce318a00c9be,Derek Hudson,,Female,Engineering,Masters,2023-02-11,Cloud Computing,08/11/2024,P,0.0,,1.0,1.0
efe3a150-c524-41be-a6bb-b51c85d8acf3,William Taylor,,Female,Sales,PhD,2020-11-19,Project Management,14/08/2021,Absent,,68.0,4.0,4.0
c145419c-74eb-4a0d-b80a-ea0265dec4ed,Amanda Garza,54.0,MALE,Support,None,2025-02-04,Python,2026-02-12,Present,44.0,33.0,5.0,5.0
9be4e2ac-9f99-4133-ae11-edc43c375315,Rachel Parrish,24.0,M,Sales,None,2022-07-20,Communication,2024-06-19,No,40.0,30.0,0.0,0.0
09ac7ba5-eb28-43e6-a465-aed7207ad1d4,Rebecca Bean,33.0,M,Support,PhD,2021-08-11,Cloud Computing,28/01/2024,No,0.0,0.0,0.0,0.0
6ee2f9bf-8ad3-43b1-977d-d689a98d61ec,Linda Holt,,F,HR,Bachelors,2022-03-21,Leadership,2022-09-24,Yes,0.0,,5.0,5.0
2146e7b4-a5fb-4e9a-8ab7-d5e0f814af2e,Larry Mathis,,Female,Support,Bachelors,2024-07-31,Leadership,2026-03-22,A,0.0,,4.0,4.0
a5b38959-10e6-41fd-a127-f6638db4daaa,Gregory Garrett,,FEMALE,HR,Diploma,2024-08-15,Project Management,2025-12-10,A,,0.0,4.0,4.0
c04cf6e6-cf6d-48c3-b661-cfdb7537fb16,Melissa Alexander,30.0,M,Support,Masters,2024-07-31,Leadership,2024-12-29,Yes,0.0,75.0,,
e52b9187-3c3b-4ed7-add5-b752ec7448f9,Jillian Woods,,MALE,Engineering,Bachelors,2023-04-20,Python,19/11/2023,Absent,,88.0,2.0,2.0
2fcf9246-a81f-4e5b-b8dc-2c64c4e43753,Luis Hill,53.0,Male,Finance,None,2024-11-07,Excel,2027-03-01,Absent,0.0,0.0,3.0,3.0
b82b2b93-1040-4bf3-9d30-b0f7f6a97c38,Valerie Simpson,55.0,MALE,Marketing,None,2020-12-05,Project Management,23/09/2022,Absent,0.0,90.0,,
2660f73f-8abe-4d88-a26c-ea127e129751,Laura Kim,,Male,Support,Masters,2024-10-16,Project Management,12/01/2025,Present,27.0,64.0,4.0,4.0
d64894cd-2766-4e92-9873-6d60b7f23862,Erica Ray,,Female,Engineering,Bachelors,2024-06-29,Python,02/09/2026,No,,,3.0,3.0
ca600b2d-09c6-48dd-bff0-90b9fe835c51,Emily Warren,57.0,M,Sales,Masters,2024-06-19,Excel,2025-03-26,Yes,0.0,0.0,2.0,2.0
a00d1e18-aead-403f-afad-3d7ea4bfa846,Jackie Dominguez,,Female,Finance,Diploma,2023-08-28,Communication,29/11/2023,Absent,0.0,0.0,4.0,4.0
5c405fa3-de27-42ba-a50c-27d4a9dfbb1d,Jeanette Luna,35.0,F,Finance,Bachelors,2020-07-08,Cloud Computing,2022-04-23,P,0.0,,,
09cf1063-91b6-4a01-b4e6-0f83af844b8f,Calvin Ramirez,,FEMALE,HR,Bachelors,2023-02-02,Leadership,01/09/2023,Present,44.0,84.0,1.0,1.0
57b6b27c-bf18-474a-8743-d9f12d08413f,Debra White,60.0,Male,Support,None,2024-11-15,Cloud Computing,2025-07-08,No,,,,
64e19340-97f5-4628-b5ef-816964a70279,Harry Ochoa,,M,Support,Bachelors,2024-09-19,Excel,2026-11-12,A,,0.0,0.0,0.0
a24a7b89-3f22-4d74-a367-b5632f894e9b,Melinda Stevenson,45.0,Male,Support,None,2022-10-07,Cloud Computing,20/12/2022,Present,54.0,0.0,,
ddca9cc3-d48f-46c5-a431-d4a9ca1ef8d9,Todd Payne,48.0,F,Sales,Bachelors,2022-07-22,Python,29/12/2022,Yes,0.0,0.0,4.0,4.0
67a79886-5716-4f35-9a64-eed2ef3dc5a8,Bobby Becker,,Female,Support,Bachelors,2025-02-18,Project Management,2025-11-27,No,0.0,,3.0,3.0
567fd2e9-c2f1-4bfc-8875-53632fc52298,Tara Thompson,,Female,Sales,PhD,2023-01-20,Cloud Computing,2024-03-02,Present,,77.0,0.0,0.0
935046f4-f7f8-4118-aaed-0848639a851f,Tracy Walker,58.0,M,HR,Masters,2023-03-09,Cloud Computing,2024-02-17,P,0.0,,5.0,5.0
c81c597a-9ba1-4be2-879d-19c357e4267e,Ashley Dalton,59.0,F,HR,Diploma,2022-02-26,Communication,21/04/2024,Yes,,,2.0,2.0
6426f2e5-b5ea-4220-8f57-cd9e1b309e97,Alexander Brewer,,Male,Sales,Bachelors,2024-07-22,Cloud Computing,2024-10-24,Yes,,,5.0,5.0
f3177bab-62e3-4fa7-b4cd-6362434a1842,Erika Bishop,,F,HR,Bachelors,2024-09-05,Cloud Computing,30/04/2026,Absent,0.0,58.0,5.0,5.0
d32a27d1-498c-4dd7-ae1b-3c1ac5e38a4e,Adam Parker,,Female,Finance,None,2024-05-31,Cloud Computing,24/08/2025,Yes,,0.0,3.0,3.0
8326c2dd-e4d4-49e7-ace8-c3d1e0b43a73,Angela Collier,42.0,FEMALE,Marketing,None,2021-04-14,Excel,11/11/2022,Present,61.0,35.0,3.0,3.0
0c00f8ff-2a31-4f1d-bbf7-bf91995821e0,Roy Cook,,F,HR,None,2024-05-11,Cloud Computing,24/11/2024,Present,0.0,,4.0,4.0
1604c332-09a6-4674-8b1f-a32544e5f394,Christine Parker,55.0,Female,Engineering,None,2022-04-10,Cloud Computing,2023-11-08,Yes,91.0,,3.0,3.0
53a70e7d-1b86-4a72-b424-28924b2ca54d,Christina Robinson,56.0,FEMALE,Sales,Diploma,2023-01-12,Python,19/06/2024,No,0.0,,0.0,0.0
36e75939-e2d7-4077-9e8f-a8075db96490,Karen Singleton,,Male,Engineering,Bachelors,2021-09-28,Communication,01/04/2024,Present,0.0,0.0,2.0,2.0
6d1eb9b4-cc7e-46de-bcf7-526e18edc1e6,Evan Smith,,MALE,Marketing,Bachelors,2024-09-22,Python,08/12/2025,A,57.0,,0.0,0.0
b276d819-2651-4aa3-98bb-1c4ef3e62704,Rebekah Campbell,,F,Finance,None,2022-07-11,Leadership,2024-10-03,Yes,0.0,0.0,0.0,0.0
2d6527a1-5a96-4960-86bd-ce4309025afd,Luis Gould,48.0,Male,Engineering,Masters,2021-01-02,Excel,2021-06-02,P,35.0,,2.0,2.0
790f2b45-8612-444f-977b-ee96b232398b,Lisa Conley,30.0,F,Finance,PhD,2021-04-21,Project Management,17/12/2023,P,0.0,,3.0,3.0
2138fe3c-5c69-4e1f-858c-f41d01b8d47e,Jose Grant,46.0,Female,Engineering,PhD,2024-05-01,Python,15/11/2024,Yes,,81.0,1.0,1.0
2308961b-e3e3-4e42-a9ac-92f066f6290a,Kristin Durham,33.0,Female,Engineering,None,2023-03-25,Leadership,2024-03-11,P,50.0,,0.0,0.0
530f7e66-f49e-4aa3-8ef1-47f76a846c2c,Lauren Perry,,F,HR,None,2023-11-28,Python,19/03/2026,No,,96.0,4.0,4.0
4c745676-478f-4edd-b134-1dec89f653a9,Brenda Mccarthy,28.0,FEMALE,Marketing,PhD,2024-02-03,Leadership,09/11/2025,A,30.0,,2.0,2.0
e4a6da33-bda5-4100-bbaf-f9ca565854d5,Kimberly Morgan,32.0,Male,Support,Masters,2024-08-09,Excel,24/09/2026,Absent,43.0,0.0,1.0,1.0
dde630e0-cbee-4346-9d1c-153ef6ebcacf,Micheal Austin,,F,Marketing,Diploma,2023-11-08,Python,12/02/2026,Yes,0.0,0.0,0.0,0.0
f53fd2d3-4df6-4205-a0ff-622c80851d53,Barbara Miller,,Female,Marketing,None,2021-10-11,Project Management,2022-10-30,P,0.0,64.0,,
22d91b18-0680-45f3-9511-4558fc424352,Abigail Williams,47.0,FEMALE,HR,Diploma,2023-11-28,Python,2025-12-26,Yes,,28.0,1.0,1.0
a3a051e8-5f5c-4553-8e8d-2654cd3710e6,Matthew Hall,,M,Sales,Bachelors,2021-08-04,Python,2022-08-13,A,,,5.0,5.0
d368c594-e09b-4f17-a484-be3e2191990c,Samantha Lloyd,,Female,HR,Diploma,2022-04-11,Cloud Computing,2023-01-01,No,57.0,79.0,,
52f02148-016d-4426-b556-071b11b9e1b1,Andrew Harris,,Female,HR,PhD,2022-12-19,Cloud Computing,2024-01-17,Absent,,,,
ae973869-2ea1-41aa-bcf7-bbc28e38440e,Eric Rosales,34.0,FEMALE,Marketing,Diploma,2023-11-20,Leadership,2025-05-25,Present,45.0,0.0,2.0,2.0
9620818d-62c5-4829-a210-b7349dedb853,Michelle Thomas,,FEMALE,Sales,Masters,2024-09-23,Cloud Computing,27/04/2025,Present,65.0,0.0,1.0,1.0
a32785f7-e61c-4368-b2f1-f3186c4e77f7,Michelle Carter,,Female,HR,Bachelors,2022-02-25,Python,26/07/2023,Absent,,,3.0,3.0
21366a4d-01a1-496e-bf34-d88926530bd4,Jose Rodgers,42.0,F,Sales,Bachelors,2023-10-13,Leadership,2024-10-11,Yes,92.0,,2.0,2.0
358ae854-49b4-4f17-9e6b-ed7aeb536282,Andrea Robinson,,F,Engineering,Diploma,2021-09-10,Excel,12/09/2023,No,68.0,,3.0,3.0
d0fcb577-cec7-4674-8b19-f320b5230821,Casey Huff,36.0,F,Marketing,None,2021-09-26,Cloud Computing,2023-06-20,Yes,,,3.0,3.0
e0f02008-24a9-44d7-9b48-c6fb333f117b,Adrienne Torres,25.0,MALE,Engineering,Bachelors,2021-05-04,Leadership,2022-02-26,Yes,0.0,,3.0,3.0
0213d090-bd00-4f19-a08d-51350f199b92,Kelly Perry,,Female,Engineering,Bachelors,2021-01-19,Cloud Computing,2021-10-09,Yes,0.0,,5.0,5.0
8d80c2fe-b7b1-4072-b436-873728ffa490,Alexander Martin,,M,Support,None,2024-06-05,Cloud Computing,17/01/2027,P,0.0,0.0,,
164ba766-b4c7-473a-84c8-4c23676e34be,Cassandra White,,F,HR,None,2024-04-11,Python,2025-08-22,Yes,0.0,0.0,4.0,4.0
42a5af9b-5223-46bb-b6d9-d64d7ae67ecf,Heidi Burton,,MALE,Sales,None,2023-03-30,Project Management,20/06/2023,No,100.0,,1.0,1.0
dcdc614f-279e-44e7-a100-385622bb0c8d,Amanda Thomas,,Male,Finance,Bachelors,2024-05-19,Python,2025-12-11,Yes,,,,
dad95c71-c688-499b-9111-277c82cc3039,Jody Yoder,,F,Marketing,None,2021-01-12,Excel,22/05/2023,Yes,33.0,0.0,3.0,3.0
647a96e9-1a2d-4d7a-bac4-32f83db8014a,Sean Higgins,,F,Sales,Bachelors,2024-12-22,Leadership,2025-08-31,Yes,0.0,0.0,2.0,2.0
1035ddda-2cf0-477d-b801-792ba53a43d6,Daniel Ramos,58.0,Male,Support,None,2021-04-17,Project Management,06/08/2021,No,0.0,41.0,3.0,3.0
9522496e-a7c8-49be-9082-140aed00e657,Tina Howe,,Female,Sales,Diploma,2022-02-11,Excel,11/06/2023,Yes,46.0,67.0,1.0,1.0
939f3536-27ba-43dd-ac2b-d5a32e89bdbd,Susan Lewis,54.0,MALE,Finance,Bachelors,2023-01-14,Project Management,2024-11-17,P,44.0,70.0,3.0,3.0
19ceafee-f491-4ab0-abd3-46cbe1add4fa,Rebecca Sandoval,58.0,FEMALE,Engineering,Bachelors,2023-10-08,Communication,2025-12-10,Yes,0.0,,1.0,1.0
3c7c5372-4d9e-4b9f-a3ee-785f134afb23,Briana Mosley,44.0,Female,Support,Diploma,2025-03-30,Leadership,2025-09-13,Yes,0.0,,3.0,3.0
f6d2a20d-b3d5-4708-9d1a-f023a73ff524,Kenneth Kline,54.0,Male,HR,PhD,2023-01-12,Leadership,2025-06-06,Absent,58.0,79.0,1.0,1.0
4edd1cfd-f08f-4cf7-8e52-5adc51f8deb6,Bryan Hardy,,Female,Finance,Diploma,2021-12-29,Communication,14/03/2023,A,30.0,0.0,3.0,3.0
7e3beb35-e1eb-4f9c-be60-808dbcb39076,Robert Roberts,37.0,M,Marketing,None,2024-03-15,Leadership,2026-04-21,No,0.0,0.0,5.0,5.0
dd8d0747-42d3-41aa-9526-db8e922febcf,Robert Hampton,49.0,M,Support,PhD,2020-06-06,Excel,2021-05-31,No,51.0,,0.0,0.0
